source_book,recommended_book,rank,title,author,genre
BOK_025,B0124,6,The Secret of Dusk,agatha christie,mystery
BOK_025,BOK_203,7,Shadow of the Yeti (Vol. 2),agatha christie,fantasy
BOK_025,BOK_149,8,The Last Letter (Vol. 5),agatha christie,fiction
BOK_025,B0013,9,Forever Star,agatha christie,romance
BOK_025,BOK_258,10,Echoes of Betrayal (Vol. 4),agatha christie,thriller
BOK_026,BOK_132,1,The Train to Malgudi (Vol. 1),vikram seth,fiction
BOK_026,BOK_290,2,Sultans of the South (Vol. 2),vikram seth,history
BOK_026,BOK_044,3,The Chennai Syndicate (Vol. 1),vikram seth,thriller
BOK_026,BOK_123,4,The Madurai Murders,vikram seth,mystery
BOK_026,BOK_250,5,Life in a Metro (Vol. 6),vikram seth,fiction
BOK_026,B0043,6,Dark Secrets Wind,vikram seth,thriller
BOK_026,B0278,7,The Silent Star,vikram seth,thriller
BOK_026,BOK_120,8,Swords of the Deccan (Vol. 2),r.k. narayan,fantasy
BOK_026,BOK_230,9,The Golden Empire (Vol. 1),dan brown,fantasy
BOK_026,BOK_118,10,The Guardian of the Portal,aravind adiga,fantasy
BOK_027,BOK_270,1,The Coconut Groves (Vol. 3),sudha murty,fiction
BOK_027,BOK_216,2,Life in a Metro (Vol. 5),sudha murty,fiction
BOK_027,BOK_158,3,Mindset of Achievers,sudha murty,self-help
BOK_027,BOK_236,4,Elixir of Life,sudha murty,fantasy
BOK_027,BOK_095,5,Dead Run,sudha murty,thriller
BOK_027,BOK_255,6,The Mystery of Royapuram (Vol. 3),sudha murty,mystery
BOK_027,BOK_268,7,Autumn Leaves (Vol. 2),sudha murty,romance
BOK_027,BOK_237,8,The Bangalore Alibi (Vol. 1),sudha murty,mystery
BOK_027,B0209,9,Beyond the Fire,sandilyan,fiction
BOK_027,B0016,10,Beyond the Mountain,jayakanthan,fiction
BOK_028,BOK_080,1,Realm of the Gods (Vol. 1),yuval noah harari,fantasy
BOK_028,BOK_114,2,The Safe House (Vol. 1),yuval noah harari,thriller
BOK_028,B0041,3,The Last Silence,yuval noah harari,fiction
BOK_028,BOK_163,4,Life in a Metro (Vol. 3),yuval noah harari,fiction
BOK_028,BOK_060,5,A Suitable Match,yuval noah harari,fiction
BOK_028,B0255,6,Love in Dreams,yuval noah harari,romance
BOK_028,BOK_254,7,The Ghost of Shimla (Vol. 1),yuval noah harari,mystery
BOK_028,BOK_004,8,The Chronicles of Vikramaditya,yuval noah harari,fantasy
BOK_028,B0025,9,The Great Truth,yuval noah harari,history
BOK_028,BOK_086,10,A Summer in Ooty,yuval noah harari,romance
BOK_029,BOK_089,1,The Chennai Express Connection,shashi tharoor,romance
BOK_029,BOK_134,2,Code of Silence,shashi tharoor,thriller
BOK_029,BOK_220,3,Beyond the Horizon (Vol. 1),shashi tharoor,fiction
BOK_029,BOK_170,4,A Cryptic Message,shashi tharoor,mystery
BOK_029,BOK_174,5,Bouncing Back (Vol. 2),shashi tharoor,self help
BOK_029,BOK_116,6,"Love, Chai, and Everything Nice (Vol. 2)",dan brown,romance
BOK_029,BOK_067,7,A Walk in the Rain,stephen king,romance
BOK_029,BOK_115,8,The Chennai Express Connection (Vol. 1),r.k. narayan,romance
BOK_029,B0295,9,Heart of Path,jayakanthan,romance
BOK_029,B0052,10,Heart of Wind,ramanichandran,romance
BOK_030,BOK_136,1,The Silent Witness (Vol. 2),devdutt pattanaik,thriller
BOK_030,BOK_106,2,Zero to One Crore,devdutt pattanaik,business
BOK_030,BOK_157,3,Sardar: The Iron Man,devdutt pattanaik,biography
BOK_030,BOK_141,4,Secrets of the Kaveri,devdutt pattanaik,mystery
BOK_030,BOK_083,5,The Maratha Warriors,devdutt pattanaik,history
BOK_030,BOK_177,6,The Cursed Amulet (Vol. 2),madhavan,fantasy
BOK_030,BOK_009,7,The Cursed Amulet,j.k. rowling,fantasy
BOK_030,BOK_097,8,Swords of the Deccan,ken follett,fantasy
BOK_030,BOK_127,9,The Golden Empire,ruskin bond,fantasy
BOK_030,B0238,10,Realm of Silence,kamala das,fantasy
BOK_031,BOK_257,1,Danger Zone (Vol. 1),unknown author,thriller
BOK_031,B0138,2,Echoes from Way,unknown author,fiction
BOK_031,B0039,3,Hidden Truth Mind,unknown author,thriller
BOK_031,BOK_211,4,The Chennai Syndicate (Vol. 4),unknown author,thriller
BOK_031,BOK_297,5,The Last Letter (Vol. 6),unknown author,fiction
BOK_031,BOK_269,6,"Love, Chai, and Everything Nice (Vol. 3)",unknown author,romance
BOK_031,BOK_194,7,Autumn Leaves (Vol. 1),unknown author,romance
BOK_031,B0100,8,Whispers of Storm,unknown author,romance
BOK_031,B0003,9,Shadows in Wind,unknown author,mystery
BOK_031,BOK_266,10,Monsoon Dreams (Vol. 6),unknown author,fiction
BOK_032,BOK_228,1,Realm of the Gods (Vol. 2),chetan bhagat,fantasy
BOK_032,BOK_057,2,The Deception Game,chetan bhagat,thriller
BOK_032,BOK_187,3,The Taj Mahal Story (Vol. 1),chetan bhagat,history
BOK_032,BOK_137,4,The Assassin's Mark (Vol. 2),chetan bhagat,thriller
BOK_032,B0177,5,The Missing Gold,chetan bhagat,mystery
BOK_032,BOK_167,6,Cyber Security for Everyone,chetan bhagat,technology
BOK_032,BOK_020,7,Ancient Indian Civilizations,chetan bhagat,history
BOK_032,BOK_248,8,Danger Zone,chetan bhagat,thriller
BOK_032,B0159,9,Final Hour River,chetan bhagat,thriller
BOK_032,B0284,10,Unsolved Rain,chetan bhagat,mystery
BOK_033,BOK_041,1,Shadows of the Past (Vol. 1),r.k. narayan,fiction
BOK_033,BOK_207,2,The Last Alibi (Vol. 1),r.k. narayan,thriller
BOK_033,BOK_144,3,The Dragon of Sahyadri (Vol. 1),r.k. narayan,fantasy
BOK_033,B0155,4,The Secret of Storm,r. k. narayan,0
BOK_033,BOK_007,5,Shadows of the Past,r.k. narayan,fiction
BOK_033,BOK_241,6,The Mango Orchard (Vol. 2),r.k. narayan,fiction
BOK_033,BOK_037,7,Murder on High Street,r.k. narayan,thriller
BOK_033,B0213,8,The Last Night,r. k. narayan,fiction
BOK_033,BOK_135,9,Vanishing Point,r.k. narayan,thriller
BOK_033,BOK_115,10,The Chennai Express Connection (Vol. 1),r.k. narayan,romance
BOK_034,BOK_283,1,Lead from the Front (Vol. 1),dan brown,self-help
BOK_034,BOK_156,2,The God of Small Things (Vol. 3),dan brown,fiction
BOK_034,BOK_229,3,The Inheritance of Loss (Vol. 3),dan brown,fiction
BOK_034,BOK_124,4,Beyond the Horizon,dan brown,fiction
BOK_034,BOK_155,5,The Safe House (Vol. 2),dan brown,thriller
BOK_034,BOK_090,6,The Python Way,dan brown,technology
BOK_034,BOK_076,7,Shadows of the Past (Vol. 2),dan brown,fiction
BOK_034,BOK_217,8,The Mango Orchard (Vol. 1),dan brown,fiction
BOK_034,BOK_008,9,Whispers of the Dead,dan brown,thriller
BOK_034,B0224,10,Final Hour Soul,dan brown,thriller
BOK_035,BOK_126,1,The Corporate Ladder,stephen king,business
BOK_035,BOK_013,2,Behind Closed Doors,stephen king,thriller
BOK_035,B0072,3,Echoes from Way,stephen king,fiction
BOK_035,BOK_067,4,A Walk in the Rain,stephen king,romance
BOK_035,BOK_056,5,The Lock and Key,stephen king,mystery
BOK_035,BOK_053,6,Cold Case Files,stephen king,thriller
BOK_035,BOK_011,7,Realm of the Gods,stephen king,fantasy
BOK_035,B0243,8,Echoes from Soul,stephen king,fiction
BOK_035,BOK_062,9,Under the Banyan Tree,stephen king,romance
BOK_035,B0241,10,Dreams of Journey,stephen king,fiction
BOK_036,BOK_244,1,The Midnight Sun (Vol. 5),ashwin sanghi,fiction
BOK_036,BOK_100,2,A Suitable Match (Vol. 1),ashwin sanghi,fiction
BOK_036,BOK_010,3,The Inheritance of Loss (Vol. 1),ashwin sanghi,fiction
BOK_036,BOK_246,4,Monsoon Dreams (Vol. 5),ashwin sanghi,fiction
BOK_036,BOK_019,5,The Train to Malgudi,ashwin sanghi,fiction
BOK_036,BOK_184,6,Heartstrings,ashwin sanghi,romance
BOK_036,B0156,7,Hidden Truth Story,ashwin sanghi,thriller
BOK_036,BOK_054,8,Echoes of Betrayal,ashwin sanghi,thriller
BOK_036,BOK_265,9,Shadow in the Rain (Vol. 1),ashwin sanghi,thriller
BOK_036,B0008,10,The Wizard Star,ashwin sanghi,fantasy
BOK_037,BOK_207,1,The Last Alibi (Vol. 1),r.k. narayan,thriller
BOK_037,BOK_081,2,Web of Lies (Vol. 1),r.k. narayan,thriller
BOK_037,BOK_007,3,Shadows of the Past,r.k. narayan,fiction
BOK_037,BOK_241,4,The Mango Orchard (Vol. 2),r.k. narayan,fiction
BOK_037,BOK_135,5,Vanishing Point,r.k. narayan,thriller
BOK_037,BOK_041,6,Shadows of the Past (Vol. 1),r.k. narayan,fiction
BOK_037,BOK_144,7,The Dragon of Sahyadri (Vol. 1),r.k. narayan,fantasy
BOK_037,BOK_033,8,The Tech Boom in Bangalore,r.k. narayan,technology
BOK_037,B0095,9,The Last Rain,r. k. narayan,fiction
BOK_037,B0218,10,Dreams of Fire,r. k. narayan,fiction
BOK_038,BOK_015,1,"Love, Chai, and Everything Nice",arundhati roy,romance
BOK_038,BOK_071,2,Prophecy of the Stars,arundhati roy,fantasy
BOK_038,B0119,3,Dark Secrets Dreams,arundhati roy,thriller
BOK_038,BOK_209,4,The Half Girlfriend Journey (Vol. 2),arundhati roy,romance
BOK_038,BOK_122,5,Double Cross (Vol. 1),arundhati roy,thriller
BOK_038,B0200,6,Forever Journey,arundhati roy,romance
BOK_038,BOK_079,7,Frugal Innovation,arundhati roy,business
BOK_038,B0171,8,Start with Why Light,arundhati roy,business
BOK_038,BOK_072,9,The Art of Thinking Clearly,arundhati roy,self-help
BOK_038,BOK_014,10,The Midnight Sun,jeyamohan,fiction
BOK_039,BOK_108,1,Behind Closed Doors (Vol. 1),simon sinek,thriller
BOK_039,BOK_218,2,Chai and Pakoda Days (Vol. 1),simon sinek,fiction
BOK_039,BOK_147,3,The Mango Orchard,simon sinek,fiction
BOK_039,BOK_045,4,The God of Small Things,simon sinek,fiction
BOK_039,BOK_253,5,A Cryptic Message (Vol. 1),simon sinek,mystery
BOK_039,BOK_051,6,Autumn Leaves,simon sinek,romance
BOK_039,BOK_061,7,The Legend of Ramanujan,simon sinek,biography
BOK_039,BOK_252,8,Sultans of the South,simon sinek,history
BOK_039,BOK_258,9,Echoes of Betrayal (Vol. 4),agatha christie,thriller
BOK_039,BOK_146,10,Web of Lies (Vol. 2),sujatha rangarajan,thriller
BOK_040,BOK_214,1,The Coconut Groves (Vol. 2),dale carnegie,fiction
BOK_040,B0245,2,The Last Voice,dale carnegie,fiction
BOK_040,BOK_063,3,The Deception Game (Vol. 1),dale carnegie,thriller
BOK_040,BOK_291,4,The Calm Mind (Vol. 1),dale carnegie,self-help
BOK_040,BOK_002,5,Coffee and Conversations,dale carnegie,romance
BOK_040,B0046,6,Love in Storm,dale carnegie,romance
BOK_040,BOK_190,7,The Calm Mind,dale carnegie,self help
BOK_040,BOK_043,8,Wealth and Wisdom,dale carnegie,self-help
BOK_040,BOK_007,9,Shadows of the Past,r.k. narayan,fiction
BOK_040,BOK_241,10,The Mango Orchard (Vol. 2),r.k. narayan,fiction
BOK_041,BOK_007,1,Shadows of the Past,r.k. narayan,fiction
BOK_041,BOK_241,2,The Mango Orchard (Vol. 2),r.k. narayan,fiction
BOK_041,BOK_207,3,The Last Alibi (Vol. 1),r.k. narayan,thriller
BOK_041,B0213,4,The Last Night,r. k. narayan,fiction
BOK_041,BOK_144,5,The Dragon of Sahyadri (Vol. 1),r.k. narayan,fantasy
BOK_041,BOK_033,6,The Tech Boom in Bangalore,r.k. narayan,technology
BOK_041,B0155,7,The Secret of Storm,r. k. narayan,0
BOK_041,BOK_037,8,Murder on High Street,r.k. narayan,thriller
BOK_041,B0095,9,The Last Rain,r. k. narayan,fiction
BOK_041,B0218,10,Dreams of Fire,r. k. narayan,fiction
BOK_042,BOK_205,1,The Golden Threshold (Vol. 2),amish tripathi,fiction
BOK_042,BOK_017,2,The Hunt for Red October,amish tripathi,thriller
BOK_042,BOK_070,3,Life in a Metro (Vol. 1),amish tripathi,fiction
BOK_042,BOK_064,4,Echoes of Betrayal (Vol. 1),amish tripathi,thriller
BOK_042,B0096,5,Final Hour Secret,amish tripathi,thriller
BOK_042,B0067,6,The Life of Gold,amish tripathi,biography
BOK_042,B0235,7,Good to Great Storm,amish tripathi,business
BOK_042,B0128,8,Echoes from Mind,amish tripathi,fiction
BOK_042,B0227,9,Beyond the World,amish tripathi,fiction
BOK_042,BOK_279,10,The Mystery of Royapuram (Vol. 4),amish tripathi,mystery
BOK_043,BOK_291,1,The Calm Mind (Vol. 1),dale carnegie,self-help
BOK_043,BOK_190,2,The Calm Mind,dale carnegie,self help
BOK_043,BOK_063,3,The Deception Game (Vol. 1),dale carnegie,thriller
BOK_043,BOK_214,4,The Coconut Groves (Vol. 2),dale carnegie,fiction
BOK_043,BOK_002,5,Coffee and Conversations,dale carnegie,romance
BOK_043,B0046,6,Love in Storm,dale carnegie,romance
BOK_043,BOK_040,7,The Midnight Sun (Vol. 2),dale carnegie,fiction
BOK_043,B0245,8,The Last Voice,dale carnegie,fiction
BOK_043,B0092,9,Mindset for Moon,ramanichandran,self help
BOK_043,B0237,10,The Art of Heart,vivek,self-help
BOK_044,BOK_123,1,The Madurai Murders,vikram seth,mystery
BOK_044,B0043,2,Dark Secrets Wind,vikram seth,thriller
BOK_044,B0278,3,The Silent Star,vikram seth,thriller
BOK_044,BOK_132,4,The Train to Malgudi (Vol. 1),vikram seth,fiction
BOK_044,BOK_026,5,The Chronicles of Vikramaditya (Vol. 1),vikram seth,fantasy
BOK_044,BOK_250,6,Life in a Metro (Vol. 6),vikram seth,fiction
BOK_044,BOK_290,7,Sultans of the South (Vol. 2),vikram seth,history
BOK_044,BOK_081,8,Web of Lies (Vol. 1),r.k. narayan,thriller
BOK_044,B0161,9,The Conspiracy Fire,sandilyan,thriller
BOK_044,B0275,10,Deadly Game Wind,jayakanthan,thriller
BOK_045,BOK_218,1,Chai and Pakoda Days (Vol. 1),simon sinek,fiction
BOK_045,BOK_147,2,The Mango Orchard,simon sinek,fiction
BOK_045,BOK_253,3,A Cryptic Message (Vol. 1),simon sinek,mystery
BOK_045,BOK_051,4,Autumn Leaves,simon sinek,romance
BOK_045,BOK_252,5,Sultans of the South,simon sinek,history
BOK_045,BOK_039,6,The Silent Witness,simon sinek,thriller
BOK_045,BOK_108,7,Behind Closed Doors (Vol. 1),simon sinek,thriller
BOK_045,BOK_061,8,The Legend of Ramanujan,simon sinek,biography
BOK_045,BOK_225,9,Village Bells,sandilyan,fiction
BOK_045,BOK_018,10,Monsoon Dreams,agatha christie,fiction
BOK_046,B0161,1,The Conspiracy Fire,sandilyan,thriller
BOK_046,BOK_288,2,The Midnight Sun (Vol. 7),sandilyan,fiction
BOK_046,B0261,3,The Missing Silence,sandilyan,mystery
BOK_046,B0048,4,The Enchanted Light,sandilyan,fantasy
BOK_046,BOK_143,5,The God of Small Things (Vol. 2),sandilyan,fiction
BOK_046,BOK_285,6,Playing It My Way,sandilyan,biography
BOK_046,B0209,7,Beyond the Fire,sandilyan,fiction
BOK_046,B0181,8,Dark Secrets Legend,sandilyan,thriller
BOK_046,BOK_153,9,The Night Crawler,sandilyan,thriller
BOK_046,BOK_125,10,The Assassin's Mark (Vol. 1),sandilyan,thriller
BOK_047,B0176,1,Deadly Game Moon,robin sharma,thriller
BOK_047,B0234,2,The Conspiracy Night,robin sharma,thriller
BOK_047,BOK_112,3,The Assassin's Mark,robin sharma,thriller
BOK_047,BOK_239,4,The God of Small Things (Vol. 4),robin sharma,fiction
BOK_047,BOK_243,5,The Weaver's Loom (Vol. 1),robin sharma,fiction
BOK_047,B0281,6,Whispers of Silence,robin sharma,romance
BOK_047,BOK_151,7,The Disruptors,robin sharma,business
BOK_047,B0292,8,Forgotten Soul,robin sharma,history
BOK_047,B0193,9,Shadows of Story,robin sharma,fiction
BOK_047,BOK_182,10,Shadow of the Yeti (Vol. 1),robin sharma,fantasy
BOK_048,BOK_191,1,Cold Case Files (Vol. 1),jeffrey archer,thriller
BOK_048,BOK_121,2,Monsoon Dreams (Vol. 1),jeffrey archer,fiction
BOK_048,BOK_300,3,The Legend of Ramanujan (Vol. 2),jeffrey archer,biography
BOK_048,BOK_222,4,The Ghost of Shimla,jeffrey archer,mystery
BOK_048,BOK_256,5,The Chronicles of Vikramaditya (Vol. 3),jeffrey archer,fantasy
BOK_048,BOK_110,6,The Deception Game (Vol. 2),jeffrey archer,thriller
BOK_048,BOK_238,7,The Lost Manuscript (Vol. 1),jeffrey archer,mystery
BOK_048,BOK_007,8,Shadows of the Past,r.k. narayan,fiction
BOK_048,BOK_241,9,The Mango Orchard (Vol. 2),r.k. narayan,fiction
BOK_048,BOK_288,10,The Midnight Sun (Vol. 7),sandilyan,fiction
BOK_049,BOK_230,1,The Golden Empire (Vol. 1),dan brown,fantasy
BOK_049,BOK_076,2,Shadows of the Past (Vol. 2),dan brown,fiction
BOK_049,BOK_217,3,The Mango Orchard (Vol. 1),dan brown,fiction
BOK_049,BOK_008,4,Whispers of the Dead,dan brown,thriller
BOK_049,BOK_006,5,The Legend of Trishanku,dan brown,fantasy
BOK_049,BOK_262,6,Realm of the Gods (Vol. 3),dan brown,fantasy
BOK_049,BOK_227,7,Coding the Future,dan brown,technology
BOK_049,BOK_124,8,Beyond the Horizon,dan brown,fiction
BOK_049,BOK_116,9,"Love, Chai, and Everything Nice (Vol. 2)",dan brown,romance
BOK_049,BOK_156,10,The God of Small Things (Vol. 3),dan brown,fiction
BOK_050,BOK_066,1,A River's Tale,ken follett,fiction
BOK_050,BOK_260,2,The Midnight Sun (Vol. 6),ken follett,fiction
BOK_050,BOK_078,3,The Coconut Groves,ken follett,fiction
BOK_050,BOK_242,4,Beyond the Horizon (Vol. 3),ken follett,fiction
BOK_050,BOK_140,5,The Poisoned Chalice (Vol. 2),ken follett,mystery
BOK_050,BOK_098,6,Scale Up (Vol. 1),ken follett,business
BOK_050,BOK_299,7,The Golden Threshold (Vol. 3),ken follett,fiction
BOK_050,BOK_109,8,Bouncing Back,ken follett,self help
BOK_050,BOK_097,9,Swords of the Deccan,ken follett,fantasy
BOK_050,BOK_007,10,Shadows of the Past,r.k. narayan,fiction
BOK_051,BOK_253,1,A Cryptic Message (Vol. 1),simon sinek,mystery
BOK_051,BOK_218,2,Chai and Pakoda Days (Vol. 1),simon sinek,fiction
BOK_051,BOK_045,3,The God of Small Things,simon sinek,fiction
BOK_051,BOK_061,4,The Legend of Ramanujan,simon sinek,biography
BOK_051,BOK_252,5,Sultans of the South,simon sinek,history
BOK_051,BOK_147,6,The Mango Orchard,simon sinek,fiction
BOK_051,BOK_039,7,The Silent Witness,simon sinek,thriller
BOK_051,BOK_108,8,Behind Closed Doors (Vol. 1),simon sinek,thriller
BOK_051,BOK_115,9,The Chennai Express Connection (Vol. 1),r.k. narayan,romance
BOK_051,B0295,10,Heart of Path,jayakanthan,romance
BOK_052,BOK_231,1,The Midnight Sun (Vol. 4),john grisham,fiction
BOK_052,BOK_180,2,The Safe House (Vol. 3),john grisham,thriller
BOK_052,BOK_233,3,Shadow in the Rain,john grisham,thriller
BOK_052,BOK_101,4,Under the Banyan Tree (Vol. 1),john grisham,romance
BOK_052,BOK_102,5,The Midnight Sun (Vol. 3),john grisham,fiction
BOK_052,BOK_169,6,The Chennai Express Connection (Vol. 3),john grisham,romance
BOK_052,BOK_271,7,Sultans of the South (Vol. 1),john grisham,history
BOK_052,BOK_196,8,Algorithms and Life,john grisham,technology
BOK_052,BOK_059,9,Unlocking Your Potential,john grisham,self-help
BOK_052,B0226,10,Kingdom of Sun,sandilyan,fantasy
BOK_053,BOK_062,1,Under the Banyan Tree,stephen king,romance
BOK_053,BOK_013,2,Behind Closed Doors,stephen king,thriller
BOK_053,B0243,3,Echoes from Soul,stephen king,fiction
BOK_053,B0050,4,The Secret of Secret,stephen king,mystery
BOK_053,BOK_126,5,The Corporate Ladder,stephen king,business
BOK_053,B0260,6,The Digital Blood,stephen king,technology
BOK_053,B0040,7,A Life in Rain,stephen king,biography
BOK_053,B0072,8,Echoes from Way,stephen king,fiction
BOK_053,B0241,9,Dreams of Journey,stephen king,fiction
BOK_053,BOK_067,10,A Walk in the Rain,stephen king,romance
BOK_054,BOK_010,1,The Inheritance of Loss (Vol. 1),ashwin sanghi,fiction
BOK_054,BOK_246,2,Monsoon Dreams (Vol. 5),ashwin sanghi,fiction
BOK_054,BOK_265,3,Shadow in the Rain (Vol. 1),ashwin sanghi,thriller
BOK_054,B0156,4,Hidden Truth Story,ashwin sanghi,thriller
BOK_054,BOK_201,5,The Corporate Ladder (Vol. 1),ashwin sanghi,business
BOK_054,BOK_244,6,The Midnight Sun (Vol. 5),ashwin sanghi,fiction
BOK_054,BOK_019,7,The Train to Malgudi,ashwin sanghi,fiction
BOK_054,BOK_184,8,Heartstrings,ashwin sanghi,romance
BOK_054,B0008,9,The Wizard Star,ashwin sanghi,fantasy
BOK_054,BOK_100,10,A Suitable Match (Vol. 1),ashwin sanghi,fiction
BOK_055,BOK_113,1,Echoes of Silence,sujatha rangarajan,fiction
BOK_055,BOK_178,2,The Madurai Murders (Vol. 2),sujatha rangarajan,mystery
BOK_055,BOK_264,3,The Sky Fortress,sujatha rangarajan,fantasy
BOK_055,B0272,4,Clues to Mystery,sujatha rangarajan,mystery
BOK_055,BOK_159,5,Cloud Architectures (Vol. 1),sujatha rangarajan,technology
BOK_055,B0065,6,Zero to One Rain,sujatha rangarajan,business
BOK_055,B0001,7,AI Revolution Voice,sujatha rangarajan,technology
BOK_055,BOK_068,8,The Chennai Syndicate (Vol. 2),sujatha rangarajan,thriller
BOK_055,BOK_240,9,Happiness Blueprint,sujatha rangarajan,self-help
BOK_055,BOK_293,10,Wealth and Wisdom (Vol. 2),sujatha rangarajan,self-help
BOK_056,B0050,1,The Secret of Secret,stephen king,mystery
BOK_056,B0140,2,The Missing Rain,stephen king,mystery
BOK_056,B0072,3,Echoes from Way,stephen king,fiction
BOK_056,B0243,4,Echoes from Soul,stephen king,fiction
BOK_056,B0241,5,Dreams of Journey,stephen king,fiction
BOK_056,BOK_013,6,Behind Closed Doors,stephen king,thriller
BOK_056,B0260,7,The Digital Blood,stephen king,technology
BOK_056,B0040,8,A Life in Rain,stephen king,biography
BOK_056,BOK_067,9,A Walk in the Rain,stephen king,romance
BOK_056,BOK_053,10,Cold Case Files,stephen king,thriller
BOK_057,BOK_137,1,The Assassin's Mark (Vol. 2),chetan bhagat,thriller
BOK_057,BOK_032,2,Shadow of the Yeti,chetan bhagat,fantasy
BOK_057,BOK_248,3,Danger Zone,chetan bhagat,thriller
BOK_057,BOK_187,4,The Taj Mahal Story (Vol. 1),chetan bhagat,history
BOK_057,B0159,5,Final Hour River,chetan bhagat,thriller
BOK_057,BOK_228,6,Realm of the Gods (Vol. 2),chetan bhagat,fantasy
BOK_057,B0177,7,The Missing Gold,chetan bhagat,mystery
BOK_057,BOK_167,8,Cyber Security for Everyone,chetan bhagat,technology
BOK_057,BOK_020,9,Ancient Indian Civilizations,chetan bhagat,history
BOK_057,B0284,10,Unsolved Rain,chetan bhagat,mystery
BOK_058,BOK_278,1,Death at the Estate,ruskin bond,mystery
BOK_058,BOK_247,2,The Missile Man: APJ Abdul Kalam (Vol. 1),ruskin bond,biography
BOK_058,B0021,3,Dark Secrets Night,ruskin bond,0
BOK_058,BOK_104,4,The Silent Witness (Vol. 1),ruskin bond,thriller
BOK_058,BOK_133,5,Behind Closed Doors (Vol. 2),ruskin bond,thriller
BOK_058,B0071,6,The Dragon River,ruskin bond,fantasy
BOK_058,B0203,7,Beyond the Storm,ruskin bond,fiction
BOK_058,BOK_022,8,The Safe House,ruskin bond,thriller
BOK_058,BOK_127,9,The Golden Empire,ruskin bond,fantasy
