transaction_id,user_id,book_id,transaction_type,transaction_date,source,interaction_weight,days_since_interaction
T01839,U0500,B0214,audiobook_rental,2024-08-24,dataset_1,2,654
TXN_00456,USR_024,BOK_024,paperback_purchase,2024-08-25,dataset_2,5,653
TXN_00148,USR_111,BOK_094,paperback_purchase,2024-08-25,dataset_2,5,653
T00614,U0179,B0160,audiobook_rental,2024-08-29,dataset_1,2,649
T01555,U0425,B0075,audiobook_rental,2024-08-29,dataset_1,2,649
TXN_01765,USR_420,BOK_064,ebook_rental,2024-08-30,dataset_2,3,648
T01320,U0351,B0123,paperback_purchase,2024-08-30,dataset_1,5,648
T01619,U0448,B0078,paperback_purchase,2024-08-30,dataset_1,5,648
T00921,U0256,B0082,audiobook_rental,2024-08-30,dataset_1,2,648
TXN_01618,USR_376,BOK_079,paperback_purchase,2024-08-31,dataset_2,5,647
T01588,U0435,B0054,ebook_rental,2024-09-01,dataset_1,3,646
TXN_00706,USR_092,BOK_152,audiobook_rental,2024-09-01,dataset_2,2,646
T00746,U0216,B0185,ebook_rental,2024-09-01,dataset_1,3,646
TXN_00976,USR_176,BOK_056,paperback_purchase,2024-09-01,dataset_2,5,646
TXN_00733,USR_098,BOK_218,ebook_rental,2024-09-02,dataset_2,3,645
TXN_01749,USR_413,BOK_125,audiobook_rental,2024-09-03,dataset_2,2,644
T01460,U0394,B0103,audiobook_rental,2024-09-03,dataset_1,2,644
T00298,U0095,B0130,paperback_purchase,2024-09-04,dataset_1,5,643
T00625,U0181,B0032,ebook_rental,2024-09-04,dataset_1,3,643
T00570,U0171,B0030,ebook_rental,2024-09-04,dataset_1,3,643
T01101,U0298,B0120,paperback_purchase,2024-09-05,dataset_1,5,642
TXN_01149,USR_234,BOK_219,audiobook_rental,2024-09-05,dataset_2,2,642
TXN_01295,USR_284,BOK_019,ebook_rental,2024-09-06,dataset_2,3,641
TXN_01387,USR_312,BOK_115,paperback_purchase,2024-09-08,dataset_2,5,639
TXN_01899,USR_456,BOK_108,ebook_rental,2024-09-09,dataset_2,3,638
TXN_01806,USR_433,BOK_106,audiobook_rental,2024-09-10,dataset_2,2,637
T01236,U0323,B0281,audiobook_rental,2024-09-10,dataset_1,2,637
T01653,U0456,B0184,paperback_purchase,2024-09-10,dataset_1,5,637
T00573,U0173,B0243,paperback_purchase,2024-09-10,dataset_1,5,637
T00196,U0069,B0297,paperback_purchase,2024-09-10,dataset_1,5,637
T01533,U0417,B0042,ebook_rental,2024-09-11,dataset_1,3,636
T00882,U0247,B0293,paperback_purchase,2024-09-12,dataset_1,5,635
TXN_00816,USR_124,BOK_220,audiobook_rental,2024-09-13,dataset_2,2,634
TXN_00714,USR_093,BOK_279,audiobook_rental,2024-09-15,dataset_2,2,632
TXN_00833,USR_127,BOK_108,ebook_rental,2024-09-15,dataset_2,3,632
TXN_00827,USR_126,BOK_143,ebook_rental,2024-09-15,dataset_2,3,632
T01190,U0314,B0011,ebook_rental,2024-09-15,dataset_1,3,632
T01425,U0380,B0136,ebook_rental,2024-09-15,dataset_1,3,632
T00712,U0200,B0262,ebook_rental,2024-09-16,dataset_1,3,631
T01769,U0480,B0062,ebook_rental,2024-09-16,dataset_1,3,631
T00993,U0273,B0270,ebook_rental,2024-09-17,dataset_1,3,630
TXN_01836,USR_438,BOK_056,paperback_purchase,2024-09-17,dataset_2,5,630
TXN_01900,USR_456,BOK_192,ebook_rental,2024-09-18,dataset_2,3,629
TXN_00351,USR_307,BOK_115,paperback_purchase,2024-09-18,dataset_2,5,629
TXN_00262,USR_453,BOK_172,ebook_rental,2024-09-20,dataset_2,3,627
T00851,U0240,B0129,audiobook_rental,2024-09-21,dataset_1,2,626
T00242,U0080,B0068,ebook_rental,2024-09-22,dataset_1,3,625
TXN_00707,USR_092,BOK_216,audiobook_rental,2024-09-22,dataset_2,2,625
TXN_01199,USR_249,BOK_117,paperback_purchase,2024-09-23,dataset_2,5,624
T01314,U0350,B0116,paperback_purchase,2024-09-23,dataset_1,5,624
TXN_01072,USR_211,BOK_172,ebook_rental,2024-09-23,dataset_2,3,624
TXN_01359,USR_304,BOK_125,audiobook_rental,2024-09-24,dataset_2,2,623
TXN_01674,USR_394,BOK_152,audiobook_rental,2024-09-24,dataset_2,2,623
T00631,U0182,B0185,paperback_purchase,2024-09-24,dataset_1,5,623
T00867,U0245,B0173,ebook_rental,2024-09-25,dataset_1,3,622
T01828,U0497,B0098,paperback_purchase,2024-09-25,dataset_1,5,622
TXN_01035,USR_201,BOK_193,paperback_purchase,2024-09-26,dataset_2,5,621
TXN_01252,USR_273,BOK_211,paperback_purchase,2024-09-26,dataset_2,5,621
T01227,U0322,B0177,audiobook_rental,2024-09-27,dataset_1,2,620
TXN_01559,USR_363,BOK_143,ebook_rental,2024-09-28,dataset_2,3,619
T01707,U0465,B0087,ebook_rental,2024-09-28,dataset_1,3,619
TXN_00149,USR_111,BOK_155,audiobook_rental,2024-09-29,dataset_2,2,618
TXN_01296,USR_284,BOK_118,ebook_rental,2024-09-29,dataset_2,3,618
TXN_01155,USR_235,BOK_172,ebook_rental,2024-09-29,dataset_2,3,618
T00413,U0128,B0094,paperback_purchase,2024-10-01,dataset_1,5,616
T01218,U0319,B0064,ebook_rental,2024-10-01,dataset_1,3,616
TXN_00575,USR_055,BOK_016,paperback_purchase,2024-10-01,dataset_2,5,616
TXN_01645,USR_381,BOK_203,audiobook_rental,2024-10-01,dataset_2,2,616
TXN_01227,USR_261,BOK_216,audiobook_rental,2024-10-02,dataset_2,2,615
T01033,U0283,B0004,paperback_purchase,2024-10-03,dataset_1,5,614
TXN_01923,USR_467,BOK_286,ebook_rental,2024-10-03,dataset_2,3,614
TXN_01110,USR_221,BOK_017,paperback_purchase,2024-10-03,dataset_2,5,614
TXN_00559,USR_051,BOK_188,ebook_rental,2024-10-06,dataset_2,3,611
T01587,U0435,B0038,ebook_rental,2024-10-06,dataset_1,3,611
TXN_01738,USR_411,BOK_161,paperback_purchase,2024-10-07,dataset_2,5,610
TXN_01345,USR_300,BOK_098,ebook_rental,2024-10-07,dataset_2,3,610
T01295,U0347,B0135,ebook_rental,2024-10-08,dataset_1,3,609
T01232,U0323,B0095,paperback_purchase,2024-10-08,dataset_1,5,609
TXN_01134,USR_229,BOK_197,audiobook_rental,2024-10-09,dataset_2,2,608
T00183,U0067,B0078,audiobook_rental,2024-10-10,dataset_1,2,607
TXN_00763,USR_109,BOK_269,ebook_rental,2024-10-10,dataset_2,3,607
TXN_00979,USR_178,BOK_197,audiobook_rental,2024-10-11,dataset_2,2,606
T00076,U0032,B0048,ebook_rental,2024-10-12,dataset_1,3,605
T00572,U0173,B0149,paperback_purchase,2024-10-12,dataset_1,5,605
T01520,U0414,B0239,ebook_rental,2024-10-12,dataset_1,3,605
T00991,U0271,B0260,ebook_rental,2024-10-12,dataset_1,3,605
T00370,U0116,B0113,audiobook_rental,2024-10-13,dataset_1,2,604
T00759,U0219,B0005,ebook_rental,2024-10-13,dataset_1,3,604
T01016,U0280,B0138,audiobook_rental,2024-10-14,dataset_1,2,603
T00149,U0060,B0276,ebook_rental,2024-10-14,dataset_1,3,603
TXN_00238,USR_076,BOK_017,paperback_purchase,2024-10-15,dataset_2,5,602
TXN_00237,USR_076,BOK_128,paperback_purchase,2024-10-15,dataset_2,5,602
TXN_00917,USR_153,BOK_177,ebook_rental,2024-10-15,dataset_2,3,602
TXN_01639,USR_380,BOK_064,ebook_rental,2024-10-15,dataset_2,3,602
TXN_00657,USR_080,BOK_228,paperback_purchase,2024-10-15,dataset_2,5,602
TXN_00684,USR_088,BOK_296,ebook_rental,2024-10-16,dataset_2,3,601
TXN_01036,USR_201,BOK_009,paperback_purchase,2024-10-17,dataset_2,5,600
T01358,U0363,B0031,ebook_rental,2024-10-17,dataset_1,3,600
T00558,U0167,B0224,ebook_rental,2024-10-17,dataset_1,3,600
TXN_01458,USR_335,BOK_122,audiobook_rental,2024-10-18,dataset_2,2,599
TXN_00297,USR_197,BOK_234,paperback_purchase,2024-10-18,dataset_2,5,599
T01433,U0386,B0181,ebook_rental,2024-10-18,dataset_1,3,599
TXN_00538,USR_046,BOK_029,paperback_purchase,2024-10-19,dataset_2,5,598
T00805,U0228,B0065,audiobook_rental,2024-10-19,dataset_1,2,598
TXN_01284,USR_281,BOK_205,audiobook_rental,2024-10-19,dataset_2,2,598
T00748,U0216,B0139,ebook_rental,2024-10-19,dataset_1,3,598
TXN_00679,USR_086,BOK_039,ebook_rental,2024-10-19,dataset_2,3,598
TXN_01468,USR_338,BOK_208,audiobook_rental,2024-10-20,dataset_2,2,597
TXN_01073,USR_211,BOK_172,ebook_rental,2024-10-21,dataset_2,3,596
T00968,U0268,B0239,paperback_purchase,2024-10-21,dataset_1,5,596
TXN_00120,USR_009,BOK_172,ebook_rental,2024-10-21,dataset_2,3,596
T00818,U0232,B0101,ebook_rental,2024-10-22,dataset_1,3,595
T00790,U0227,B0045,audiobook_rental,2024-10-22,dataset_1,2,595
TXN_01735,USR_410,BOK_071,audiobook_rental,2024-10-22,dataset_2,2,595
T01594,U0435,B0031,ebook_rental,2024-10-22,dataset_1,3,595
TXN_01807,USR_433,BOK_061,audiobook_rental,2024-10-23,dataset_2,2,594
T00833,U0236,B0110,paperback_purchase,2024-10-23,dataset_1,5,594
TXN_01781,USR_424,BOK_269,ebook_rental,2024-10-23,dataset_2,3,594
TXN_01228,USR_261,BOK_147,ebook_rental,2024-10-23,dataset_2,3,594
T00391,U0124,B0130,paperback_purchase,2024-10-24,dataset_1,5,593
TXN_00977,USR_176,BOK_295,paperback_purchase,2024-10-24,dataset_2,5,593
T00407,U0128,B0038,paperback_purchase,2024-10-24,dataset_1,5,593
T00258,U0085,B0122,audiobook_rental,2024-10-24,dataset_1,2,593
T01384,U0371,B0152,audiobook_rental,2024-10-24,dataset_1,2,593
TXN_01544,USR_360,BOK_116,paperback_purchase,2024-10-24,dataset_2,5,593
TXN_00843,USR_129,BOK_082,audiobook_rental,2024-10-25,dataset_2,2,592
T00500,U0151,B0230,paperback_purchase,2024-10-26,dataset_1,5,591
T00888,U0249,B0244,audiobook_rental,2024-10-27,dataset_1,2,590
T00420,U0129,B0299,ebook_rental,2024-10-28,dataset_1,3,589
T00723,U0203,B0099,audiobook_rental,2024-10-29,dataset_1,2,588
T00687,U0198,B0128,audiobook_rental,2024-10-31,dataset_1,2,586
TXN_01223,USR_260,BOK_236,audiobook_rental,2024-10-31,dataset_2,2,586
T00507,U0152,B0059,ebook_rental,2024-10-31,dataset_1,3,586
TXN_01576,USR_366,BOK_190,ebook_rental,2024-11-01,dataset_2,3,585
TXN_00526,USR_044,BOK_172,ebook_rental,2024-11-01,dataset_2,3,585
TXN_00685,USR_088,BOK_117,paperback_purchase,2024-11-01,dataset_2,5,585
TXN_01970,USR_491,BOK_097,ebook_rental,2024-11-01,dataset_2,3,585
TXN_00239,USR_076,BOK_102,audiobook_rental,2024-11-02,dataset_2,2,584
T01515,U0412,B0083,ebook_rental,2024-11-02,dataset_1,3,584
TXN_01987,USR_498,BOK_247,paperback_purchase,2024-11-02,dataset_2,5,584
TXN_00918,USR_153,BOK_272,ebook_rental,2024-11-03,dataset_2,3,583
TXN_00364,USR_297,BOK_294,paperback_purchase,2024-11-03,dataset_2,5,583
TXN_00273,USR_074,BOK_197,audiobook_rental,2024-11-04,dataset_2,2,582
T00168,U0065,B0273,paperback_purchase,2024-11-05,dataset_1,5,581
TXN_01962,USR_487,BOK_110,paperback_purchase,2024-11-05,dataset_2,5,581
T00471,U0145,B0115,ebook_rental,2024-11-05,dataset_1,3,581
TXN_01516,USR_353,BOK_270,ebook_rental,2024-11-06,dataset_2,3,580
TXN_00653,USR_079,BOK_150,audiobook_rental,2024-11-07,dataset_2,2,579
T01732,U0469,B0275,ebook_rental,2024-11-07,dataset_1,3,579
T01171,U0311,B0058,ebook_rental,2024-11-07,dataset_1,3,579
TXN_00240,USR_076,BOK_102,audiobook_rental,2024-11-07,dataset_2,2,579
TXN_01030,USR_200,BOK_159,ebook_rental,2024-11-09,dataset_2,3,577
TXN_01356,USR_303,BOK_113,audiobook_rental,2024-11-09,dataset_2,2,577
T01512,U0412,B0136,ebook_rental,2024-11-09,dataset_1,3,577
T01664,U0458,B0260,ebook_rental,2024-11-09,dataset_1,3,577
TXN_01945,USR_482,BOK_273,paperback_purchase,2024-11-10,dataset_2,5,576
TXN_00241,USR_076,BOK_205,audiobook_rental,2024-11-10,dataset_2,2,576
TXN_00560,USR_051,BOK_187,paperback_purchase,2024-11-10,dataset_2,5,576
TXN_01766,USR_420,BOK_288,ebook_rental,2024-11-10,dataset_2,3,576
TXN_00356,USR_458,BOK_114,paperback_purchase,2024-11-11,dataset_2,5,575
TXN_01031,USR_200,BOK_063,ebook_rental,2024-11-11,dataset_2,3,575
TXN_00764,USR_109,BOK_286,ebook_rental,2024-11-12,dataset_2,3,574
T01338,U0357,B0295,ebook_rental,2024-11-12,dataset_1,3,574
TXN_00747,USR_101,BOK_118,ebook_rental,2024-11-13,dataset_2,3,573
TXN_00980,USR_178,BOK_224,audiobook_rental,2024-11-14,dataset_2,2,572
TXN_00987,USR_180,BOK_196,ebook_rental,2024-11-14,dataset_2,3,572
TXN_00359,USR_020,BOK_249,audiobook_rental,2024-11-14,dataset_2,2,572
TXN_01083,USR_215,BOK_254,ebook_rental,2024-11-14,dataset_2,3,572
T01415,U0376,B0002,audiobook_rental,2024-11-14,dataset_1,2,572
TXN_00828,USR_126,BOK_170,ebook_rental,2024-11-15,dataset_2,3,571
T01389,U0373,B0276,ebook_rental,2024-11-15,dataset_1,3,571
TXN_01247,USR_269,BOK_295,paperback_purchase,2024-11-16,dataset_2,5,570
T00528,U0157,B0099,ebook_rental,2024-11-16,dataset_1,3,570
TXN_00343,USR_242,BOK_227,ebook_rental,2024-11-17,dataset_2,3,569
T00708,U0200,B0004,audiobook_rental,2024-11-18,dataset_1,2,568
TXN_00594,USR_059,BOK_073,paperback_purchase,2024-11-18,dataset_2,5,568
T01249,U0327,B0069,ebook_rental,2024-11-18,dataset_1,3,568
TXN_01240,USR_265,BOK_123,ebook_rental,2024-11-19,dataset_2,3,567
T00161,U0064,B0088,ebook_rental,2024-11-19,dataset_1,3,567
T00962,U0267,B0003,paperback_purchase,2024-11-19,dataset_1,5,567
TXN_00927,USR_157,BOK_078,paperback_purchase,2024-11-19,dataset_2,5,567
T00685,U0197,B0143,ebook_rental,2024-11-21,dataset_1,3,565
TXN_01791,USR_426,BOK_131,ebook_rental,2024-11-22,dataset_2,3,564
T01129,U0307,B0048,paperback_purchase,2024-11-23,dataset_1,5,563
TXN_00471,USR_027,BOK_295,paperback_purchase,2024-11-23,dataset_2,5,563
T00386,U0122,B0079,ebook_rental,2024-11-23,dataset_1,3,563
T00284,U0092,B0273,ebook_rental,2024-11-23,dataset_1,3,563
TXN_01393,USR_313,BOK_005,audiobook_rental,2024-11-24,dataset_2,2,562
T00365,U0114,B0178,audiobook_rental,2024-11-24,dataset_1,2,562
TXN_01958,USR_486,BOK_141,paperback_purchase,2024-11-24,dataset_2,5,562
TXN_00151,USR_111,BOK_295,paperback_purchase,2024-11-25,dataset_2,5,561
TXN_00242,USR_076,BOK_179,paperback_purchase,2024-11-26,dataset_2,5,560
T01625,U0448,B0215,paperback_purchase,2024-11-26,dataset_1,5,560
T01202,U0316,B0112,paperback_purchase,2024-11-26,dataset_1,5,560
TXN_00919,USR_153,BOK_294,paperback_purchase,2024-11-27,dataset_2,5,559
TXN_00970,USR_172,BOK_208,audiobook_rental,2024-11-27,dataset_2,2,559
TXN_01357,USR_303,BOK_123,ebook_rental,2024-11-27,dataset_2,3,559
TXN_01959,USR_486,BOK_273,paperback_purchase,2024-11-28,dataset_2,5,558
TXN_01009,USR_190,BOK_155,audiobook_rental,2024-11-28,dataset_2,2,558
T00792,U0227,B0273,ebook_rental,2024-11-28,dataset_1,3,558
TXN_01015,USR_192,BOK_039,ebook_rental,2024-11-28,dataset_2,3,558
T00495,U0149,B0136,paperback_purchase,2024-11-28,dataset_1,5,558
T00445,U0137,B0296,audiobook_rental,2024-11-29,dataset_1,2,557
T00875,U0245,B0018,paperback_purchase,2024-11-30,dataset_1,5,556
TXN_01344,USR_299,BOK_192,ebook_rental,2024-12-01,dataset_2,3,555
T01675,U0461,B0214,paperback_purchase,2024-12-02,dataset_1,5,554
TXN_01797,USR_428,BOK_208,audiobook_rental,2024-12-03,dataset_2,2,553
T00909,U0254,B0027,audiobook_rental,2024-12-05,dataset_1,2,551
T00187,U0067,B0041,ebook_rental,2024-12-06,dataset_1,3,550
T01508,U0412,B0038,ebook_rental,2024-12-06,dataset_1,3,550
T00329,U0102,B0285,ebook_rental,2024-12-07,dataset_1,3,549
T00699,U0199,B0208,ebook_rental,2024-12-07,dataset_1,3,549
T01045,U0285,B0253,ebook_rental,2024-12-07,dataset_1,3,549
T00754,U0217,B0233,ebook_rental,2024-12-08,dataset_1,3,548
TXN_00361,USR_288,BOK_172,ebook_rental,2024-12-09,dataset_2,3,547
TXN_01718,USR_406,BOK_181,ebook_rental,2024-12-09,dataset_2,3,547
T00282,U0092,B0050,ebook_rental,2024-12-09,dataset_1,3,547
TXN_01268,USR_278,BOK_262,ebook_rental,2024-12-09,dataset_2,3,547
TXN_00798,USR_119,BOK_220,audiobook_rental,2024-12-10,dataset_2,2,546
T01233,U0323,B0200,ebook_rental,2024-12-10,dataset_1,3,546
T01536,U0418,B0078,ebook_rental,2024-12-11,dataset_1,3,545
TXN_01517,USR_353,BOK_042,ebook_rental,2024-12-12,dataset_2,3,544
T01696,U0464,B0183,ebook_rental,2024-12-12,dataset_1,3,544
TXN_00971,USR_172,BOK_208,audiobook_rental,2024-12-13,dataset_2,2,543
T00688,U0198,B0084,ebook_rental,2024-12-14,dataset_1,3,542
T00246,U0080,B0242,ebook_rental,2024-12-14,dataset_1,3,542
T01283,U0339,B0010,ebook_rental,2024-12-14,dataset_1,3,542
T01522,U0414,B0062,ebook_rental,2024-12-14,dataset_1,3,542
TXN_01167,USR_239,BOK_279,audiobook_rental,2024-12-15,dataset_2,2,541
T01350,U0361,B0105,ebook_rental,2024-12-16,dataset_1,3,540
T01431,U0384,B0240,ebook_rental,2024-12-17,dataset_1,3,539
T01136,U0308,B0127,ebook_rental,2024-12-17,dataset_1,3,539
TXN_00334,USR_331,BOK_275,audiobook_rental,2024-12-18,dataset_2,2,538
TXN_01084,USR_215,BOK_088,paperback_purchase,2024-12-18,dataset_2,5,538
TXN_00152,USR_111,BOK_275,audiobook_rental,2024-12-18,dataset_2,2,538
T01491,U0405,B0276,paperback_purchase,2024-12-19,dataset_1,5,537
TXN_01037,USR_201,BOK_021,ebook_rental,2024-12-19,dataset_2,3,537
TXN_00854,USR_132,BOK_288,ebook_rental,2024-12-19,dataset_2,3,537
T00605,U0177,B0059,ebook_rental,2024-12-20,dataset_1,3,536
TXN_01829,USR_437,BOK_264,ebook_rental,2024-12-20,dataset_2,3,536
TXN_00244,USR_076,BOK_088,paperback_purchase,2024-12-20,dataset_2,5,536
TXN_00243,USR_076,BOK_128,paperback_purchase,2024-12-20,dataset_2,5,536
TXN_00153,USR_111,BOK_275,audiobook_rental,2024-12-20,dataset_2,2,536
TXN_00553,USR_050,BOK_228,paperback_purchase,2024-12-20,dataset_2,5,536
TXN_01864,USR_448,BOK_056,paperback_purchase,2024-12-21,dataset_2,5,535
T00811,U0229,B0020,paperback_purchase,2024-12-21,dataset_1,5,535
TXN_00539,USR_046,BOK_152,audiobook_rental,2024-12-22,dataset_2,2,534
TXN_01200,USR_249,BOK_193,paperback_purchase,2024-12-22,dataset_2,5,534
TXN_00768,USR_110,BOK_088,paperback_purchase,2024-12-23,dataset_2,5,533
T00801,U0228,B0187,audiobook_rental,2024-12-25,dataset_1,2,531
TXN_01394,USR_313,BOK_005,audiobook_rental,2024-12-25,dataset_2,2,531
TXN_01695,USR_400,BOK_148,audiobook_rental,2024-12-25,dataset_2,2,531
T01806,U0491,B0059,audiobook_rental,2024-12-26,dataset_1,2,530
T00491,U0149,B0282,paperback_purchase,2024-12-27,dataset_1,5,529
T01439,U0389,B0005,ebook_rental,2024-12-28,dataset_1,3,528
TXN_01827,USR_436,BOK_214,paperback_purchase,2024-12-28,dataset_2,5,528
TXN_00438,USR_017,BOK_015,ebook_rental,2024-12-29,dataset_2,3,527
TXN_01059,USR_206,BOK_024,paperback_purchase,2024-12-30,dataset_2,5,526
TXN_01817,USR_434,BOK_017,paperback_purchase,2024-12-30,dataset_2,5,526
T00371,U0116,B0094,audiobook_rental,2024-12-31,dataset_1,2,525
T01574,U0432,B0114,paperback_purchase,2024-12-31,dataset_1,5,525
TXN_01156,USR_235,BOK_172,ebook_rental,2025-01-01,dataset_2,3,524
TXN_00446,USR_019,BOK_272,ebook_rental,2025-01-01,dataset_2,3,524
TXN_00690,USR_089,BOK_035,paperback_purchase,2025-01-02,dataset_2,5,523
TXN_00900,USR_146,BOK_011,paperback_purchase,2025-01-02,dataset_2,5,523
TXN_00736,USR_099,BOK_035,paperback_purchase,2025-01-02,dataset_2,5,523
TXN_01539,USR_359,BOK_150,audiobook_rental,2025-01-02,dataset_2,2,523
TXN_01981,USR_494,BOK_134,ebook_rental,2025-01-02,dataset_2,3,523
TXN_01828,USR_436,BOK_264,ebook_rental,2025-01-03,dataset_2,3,522
TXN_01744,USR_412,BOK_238,paperback_purchase,2025-01-03,dataset_2,5,522
TXN_01936,USR_474,BOK_039,ebook_rental,2025-01-06,dataset_2,3,519
TXN_01061,USR_207,BOK_017,paperback_purchase,2025-01-06,dataset_2,5,519
TXN_00314,USR_444,BOK_295,paperback_purchase,2025-01-06,dataset_2,5,519
TXN_01877,USR_450,BOK_019,ebook_rental,2025-01-07,dataset_2,3,518
TXN_00540,USR_046,BOK_029,paperback_purchase,2025-01-07,dataset_2,5,518
TXN_01425,USR_323,BOK_049,ebook_rental,2025-01-09,dataset_2,3,516
TXN_01253,USR_273,BOK_190,ebook_rental,2025-01-09,dataset_2,3,516
TXN_01716,USR_405,BOK_026,ebook_rental,2025-01-11,dataset_2,3,514
TXN_01772,USR_422,BOK_141,paperback_purchase,2025-01-13,dataset_2,5,512
TXN_01322,USR_291,BOK_143,ebook_rental,2025-01-14,dataset_2,3,511
TXN_00281,USR_210,BOK_110,paperback_purchase,2025-01-15,dataset_2,5,510
TXN_01297,USR_284,BOK_019,ebook_rental,2025-01-16,dataset_2,3,509
TXN_01901,USR_456,BOK_019,ebook_rental,2025-01-16,dataset_2,3,509
TXN_00911,USR_152,BOK_032,paperback_purchase,2025-01-16,dataset_2,5,509
TXN_00662,USR_082,BOK_020,paperback_purchase,2025-01-18,dataset_2,5,507
TXN_01095,USR_217,BOK_024,paperback_purchase,2025-01-19,dataset_2,5,506
TXN_01803,USR_432,BOK_288,ebook_rental,2025-01-19,dataset_2,3,506
TXN_00609,USR_062,BOK_017,paperback_purchase,2025-01-21,dataset_2,5,504
TXN_00245,USR_076,BOK_219,audiobook_rental,2025-01-21,dataset_2,2,504
TXN_01346,USR_300,BOK_260,ebook_rental,2025-01-22,dataset_2,3,503
TXN_00121,USR_009,BOK_172,ebook_rental,2025-01-22,dataset_2,3,503
TXN_00734,USR_098,BOK_172,ebook_rental,2025-01-25,dataset_2,3,500
TXN_01067,USR_209,BOK_037,ebook_rental,2025-01-25,dataset_2,3,500
TXN_00154,USR_111,BOK_172,ebook_rental,2025-01-26,dataset_2,3,499
TXN_01536,USR_358,BOK_157,audiobook_rental,2025-01-26,dataset_2,2,499
TXN_00508,USR_040,BOK_109,ebook_rental,2025-01-28,dataset_2,3,497
TXN_01143,USR_233,BOK_174,ebook_rental,2025-01-28,dataset_2,3,497
TXN_01954,USR_485,BOK_196,ebook_rental,2025-01-28,dataset_2,3,497
TXN_01381,USR_311,BOK_022,ebook_rental,2025-01-29,dataset_2,3,496
TXN_01085,USR_215,BOK_031,ebook_rental,2025-01-30,dataset_2,3,495
TXN_00742,USR_100,BOK_172,ebook_rental,2025-01-31,dataset_2,3,494
TXN_01737,USR_410,BOK_154,paperback_purchase,2025-01-31,dataset_2,5,494
TXN_00246,USR_076,BOK_020,paperback_purchase,2025-02-01,dataset_2,5,493
TXN_01224,USR_260,BOK_256,audiobook_rental,2025-02-02,dataset_2,2,492
TXN_00928,USR_157,BOK_042,ebook_rental,2025-02-04,dataset_2,3,490
TXN_01062,USR_207,BOK_020,paperback_purchase,2025-02-05,dataset_2,5,489
TXN_01135,USR_229,BOK_046,ebook_rental,2025-02-05,dataset_2,3,489
TXN_01259,USR_276,BOK_147,ebook_rental,2025-02-07,dataset_2,3,487
TXN_00423,USR_012,BOK_147,ebook_rental,2025-02-08,dataset_2,3,486
TXN_00769,USR_110,BOK_026,ebook_rental,2025-02-09,dataset_2,3,485
TXN_01469,USR_338,BOK_172,ebook_rental,2025-02-09,dataset_2,3,485
TXN_00336,USR_476,BOK_141,paperback_purchase,2025-02-09,dataset_2,5,485
TXN_00298,USR_029,BOK_245,audiobook_rental,2025-02-14,dataset_2,2,480
TXN_01577,USR_366,BOK_230,ebook_rental,2025-02-15,dataset_2,3,479
TXN_00829,USR_126,BOK_193,paperback_purchase,2025-02-15,dataset_2,5,479
TXN_00576,USR_055,BOK_186,paperback_purchase,2025-02-15,dataset_2,5,479
TXN_00247,USR_076,BOK_290,ebook_rental,2025-02-16,dataset_2,3,478
TXN_01285,USR_281,BOK_163,ebook_rental,2025-02-16,dataset_2,3,478
TXN_01276,USR_280,BOK_053,ebook_rental,2025-02-18,dataset_2,3,476
TXN_00610,USR_062,BOK_128,paperback_purchase,2025-02-18,dataset_2,5,476
TXN_01745,USR_412,BOK_172,ebook_rental,2025-02-18,dataset_2,3,476
TXN_00572,USR_054,BOK_098,ebook_rental,2025-02-18,dataset_2,3,476
TXN_01689,USR_398,BOK_245,audiobook_rental,2025-02-19,dataset_2,2,475
TXN_01830,USR_437,BOK_003,ebook_rental,2025-02-19,dataset_2,3,475
TXN_01949,USR_484,BOK_177,ebook_rental,2025-02-20,dataset_2,3,474
TXN_00155,USR_111,BOK_172,ebook_rental,2025-02-21,dataset_2,3,473
TXN_00388,USR_002,BOK_175,ebook_rental,2025-02-22,dataset_2,3,472
TXN_00520,USR_043,BOK_017,paperback_purchase,2025-02-22,dataset_2,5,472
TXN_01396,USR_315,BOK_172,ebook_rental,2025-02-22,dataset_2,3,472
TXN_01662,USR_389,BOK_147,ebook_rental,2025-02-22,dataset_2,3,472
TXN_01848,USR_442,BOK_205,audiobook_rental,2025-02-26,dataset_2,2,468
